SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold,Revenue,SaleYear
SAL101292,2024-06-18,Honda,City,1324000.0,999.0,Diesel,Manual,Male,Chennai,3.0,3972000.0,2024
SAL100611,2025-06-16,Hyundai,Verna,1359000.0,999.0,Diesel,Manual,Male,Ahmedabad,2.0,2718000.0,2025
SAL102886,2023-03-13,Mahindra,Scorpio,1612000.0,999.0,Petrol,Manual,Male,Lucknow,6.0,9672000.0,2023
SAL103352,2020-03-10,Maruti Suzuki,Ertiga,1117000.0,999.0,Petrol,Manual,Male,Chennai,3.0,3351000.0,2020
SAL103598,2021-01-17,MG,Gloster,1930000.0,2500.0,Electric,Manual,Male,Bengaluru,2.0,3860000.0,2021
SAL103330,2021-12-21,Tata,Harrier,1169000.0,1498.0,Petrol,Automatic,Female,Jaipur,6.0,7014000.0,2021
SAL101489,2020-01-16,Hyundai,Verna,938000.0,1998.0,Diesel,Manual,Male,Delhi,4.0,3752000.0,2020
SAL100215,2023-03-15,Kia,Carens,1203000.0,800.0,Hybrid,Manual,Male,Jaipur,6.0,7218000.0,2023
SAL101312,2025-06-15,MG,Hector,2369000.0,2500.0,Electric,Manual,Female,Jaipur,3.0,7107000.0,2025
SAL101119,2021-03-14,Hyundai,i10,555000.0,999.0,Petrol,Automatic,Male,Mumbai,4.0,2220000.0,2021
SAL101126,2025-08-23,Maruti Suzuki,Alto,378000.0,2200.0,Diesel,Automatic,Male,Bengaluru,3.0,1134000.0,2025
SAL103218,2022-11-01,Tata,Nexon,1306000.0,2500.0,Petrol,Manual,Female,Bengaluru,1.0,1306000.0,2022
SAL103767,2023-10-31,MG,Gloster,2085000.0,2500.0,Petrol,Manual,Female,Ahmedabad,6.0,12510000.0,2023
SAL101904,2025-05-10,MG,Astor,2864000.0,1498.0,Petrol,Automatic,Female,Mumbai,3.0,8592000.0,2025
SAL100404,2020-07-06,Hyundai,Santro,784000.0,800.0,CNG,Automatic,Male,Pune,4.0,3136000.0,2020
SAL100490,2023-02-21,Tata,Safari,938000.0,1998.0,Petrol,Manual,Male,Hyderabad,4.0,3752000.0,2023
SAL101131,2023-12-15,Honda,WR-V,1245000.0,1497.0,Diesel,Automatic,Female,Lucknow,4.0,4980000.0,2023
SAL103493,2023-03-11,Tata,Tiago,1536000.0,1498.0,Diesel,Manual,Male,Lucknow,1.0,1536000.0,2023
SAL103845,2023-11-03,Tata,Altroz,1219000.0,2200.0,Petrol,Manual,Female,Bengaluru,1.0,1219000.0,2023
SAL103155,2024-07-06,Honda,City,1414000.0,1998.0,Petrol,Manual,Male,Bengaluru,2.0,2828000.0,2024
SAL102159,2023-01-03,MG,Hector,2872000.0,2200.0,Petrol,Manual,Male,Kolkata,1.0,2872000.0,2023
SAL100424,2023-03-17,Renault,Kiger,352000.0,1998.0,CNG,Manual,Male,Bengaluru,1.0,352000.0,2023
SAL103160,2021-03-26,Kia,Seltos,1555000.0,2500.0,Petrol,Manual,Male,Lucknow,1.0,1555000.0,2021
SAL103453,2023-10-03,Maruti Suzuki,Swift,636000.0,1197.0,Petrol,Automatic,Male,Bengaluru,1.0,636000.0,2023
SAL102908,2022-12-18,Mahindra,Scorpio,1248000.0,1197.0,Diesel,Manual,Male,Jaipur,5.0,6240000.0,2022
SAL101275,2024-04-02,Tata,Tigor,447000.0,1497.0,Petrol,Manual,Male,Chennai,2.0,894000.0,2024
SAL102509,2021-07-30,Skoda,Kushaq,2765000.0,800.0,Petrol,Automatic,Male,Delhi,3.0,8295000.0,2021
SAL103023,2020-02-15,Maruti Suzuki,Swift,599000.0,800.0,Hybrid,Automatic,Male,Pune,6.0,3594000.0,2020
SAL103848,2020-01-04,Maruti Suzuki,Ertiga,943000.0,1498.0,Hybrid,Automatic,Male,Lucknow,1.0,943000.0,2020
SAL102016,2024-12-07,MG,Astor,1868000.0,2200.0,Petrol,Manual,Male,Lucknow,5.0,9340000.0,2024
SAL101235,2024-08-20,Tata,Tigor,816000.0,1198.0,Diesel,Manual,Male,Mumbai,5.0,4080000.0,2024
SAL100115,2025-03-16,Hyundai,Verna,1446000.0,1497.0,Diesel,Manual,Male,Mumbai,3.0,4338000.0,2025
SAL102845,2023-05-29,Hyundai,Creta,829000.0,1498.0,Petrol,Manual,Male,Bengaluru,5.0,4145000.0,2023
SAL101281,2020-02-02,Hyundai,Verna,1243000.0,1197.0,Petrol,Manual,Male,Delhi,2.0,2486000.0,2020
SAL103614,2021-06-27,Hyundai,Venue,841000.0,1198.0,Diesel,Manual,Male,Ahmedabad,1.0,841000.0,2021
SAL102582,2021-01-05,Kia,Sonet,1655000.0,1998.0,CNG,Automatic,Male,Pune,6.0,9930000.0,2021
SAL103863,2024-11-08,Honda,WR-V,981000.0,1998.0,Petrol,Manual,Female,Mumbai,5.0,4905000.0,2024
SAL100760,2022-12-01,Toyota,Urban Cruiser,1125000.0,1197.0,Petrol,Manual,Female,Delhi,1.0,1125000.0,2022
SAL103419,2020-08-19,Renault,Kiger,313000.0,2200.0,Diesel,Automatic,Male,Pune,2.0,626000.0,2020
SAL101273,2020-12-19,Hyundai,Santro,448000.0,1197.0,Petrol,Manual,Male,Bengaluru,1.0,448000.0,2020
SAL103253,2021-03-22,Renault,Duster,405000.0,1998.0,Petrol,Automatic,Male,Pune,5.0,2025000.0,2021
SAL100701,2024-11-21,Honda,WR-V,757000.0,1497.0,Diesel,Manual,Male,Delhi,3.0,2271000.0,2024
SAL102539,2022-08-13,Toyota,Innova,2853000.0,1498.0,CNG,Automatic,Female,Ahmedabad,1.0,2853000.0,2022
SAL100454,2023-04-06,Toyota,Fortuner,1011000.0,1197.0,Petrol,Manual,Male,Jaipur,1.0,1011000.0,2023
SAL102376,2023-10-25,MG,Hector,1766000.0,2200.0,Diesel,Automatic,Female,Kolkata,1.0,1766000.0,2023
SAL103132,2023-02-25,MG,randommodel,3332000.0,1998.0,Diesel,Manual,Male,Jaipur,1.0,3332000.0,2023
SAL103987,2022-02-21,Honda,City,1195000.0,999.0,Petrol,Manual,Male,Mumbai,2.0,2390000.0,2022
SAL101150,2023-06-27,Tata,Tigor,1292000.0,800.0,CNG,Manual,Male,Delhi,1.0,1292000.0,2023
SAL102550,2024-10-08,Mahindra,Scorpio,1328000.0,1497.0,Electric,Automatic,Female,Chennai,1.0,1328000.0,2024
SAL103811,2025-02-12,MG,Gloster,2145000.0,2500.0,CNG,Manual,Female,Delhi,4.0,8580000.0,2025
SAL100549,2021-01-01,Toyota,Glanza,2862000.0,999.0,Diesel,Manual,Male,Pune,3.0,8586000.0,2021
SAL103327,2020-11-09,Hyundai,Santro,1022000.0,1198.0,Petrol,Manual,Male,Bengaluru,5.0,5110000.0,2020
SAL102103,2021-09-19,Kia,Sonet,1983000.0,1198.0,Petrol,Manual,Male,Lucknow,1.0,1983000.0,2021
SAL101117,2025-08-28,Renault,Triber,1090000.0,999.0,Hybrid,Manual,Male,Ahmedabad,5.0,5450000.0,2025
SAL101044,2021-08-24,MG,Astor,3215000.0,1498.0,Petrol,Manual,Male,Hyderabad,2.0,6430000.0,2021
SAL101777,2022-04-19,Maruti Suzuki,Swift,694000.0,1497.0,CNG,Manual,Male,Bengaluru,4.0,2776000.0,2022
SAL101088,2021-06-18,Maruti Suzuki,Celerio,99999999.0,2200.0,Diesel,Automatic,Male,Chennai,3.0,299999997.0,2021
SAL103825,2021-10-16,Honda,City,793000.0,2200.0,Diesel,Cvt,Male,Mumbai,5.0,3965000.0,2021
SAL100322,2022-03-11,MG,ZS EV,2650000.0,2500.0,Diesel,Manual,Male,Hyderabad,1.0,2650000.0,2022
SAL101027,2020-02-18,Skoda,Octavia,2658000.0,999.0,Petrol,Manual,Female,Mumbai,2.0,5316000.0,2020
SAL100154,2024-03-22,Hyundai,i20,1583000.0,1498.0,CNG,Automatic,Female,Jaipur,1.0,1583000.0,2024
SAL102002,2022-02-03,Honda,Jazz,1697000.0,999.0,Petrol,Cvt,Female,Lucknow,2.0,3394000.0,2022
SAL102448,2021-12-08,Hyundai,i10,469000.0,800.0,Petrol,Automatic,Male,Lucknow,2.0,938000.0,2021
SAL100916,2023-10-04,Honda,WR-V,1024000.0,800.0,Diesel,Manual,Male,Chennai,5.0,5120000.0,2023
SAL100841,2025-01-24,Skoda,Superb,2260000.0,800.0,Petrol,Manual,Female,Kolkata,6.0,13560000.0,2025
SAL100403,2021-12-16,Maruti Suzuki,Alto,1044000.0,800.0,CNG,Manual,Male,Hyderabad,6.0,6264000.0,2021
SAL103128,2020-08-12,Maruti Suzuki,Baleno,1156000.0,1498.0,Diesel,Automatic,Male,Pune,6.0,6936000.0,2020
SAL100273,2022-06-24,Hyundai,i20,1496000.0,2200.0,Petrol,Manual,Male,Jaipur,2.0,2992000.0,2022
SAL100509,2023-06-15,Kia,Seltos,2034000.0,1498.0,Petrol,Manual,Male,Jaipur,2.0,4068000.0,2023
SAL101097,2022-10-21,Skoda,Superb,1210000.0,1197.0,Petrol,Automatic,Female,Hyderabad,1.0,1210000.0,2022
SAL101123,2022-10-16,Hyundai,Verna,1371000.0,999.0,Petrol,Manual,Male,Kolkata,2.0,2742000.0,2022
SAL101625,2024-01-26,Renault,Triber,921000.0,1998.0,Diesel,Manual,Male,Delhi,2.0,1842000.0,2024
SAL101859,2022-10-26,Toyota,Fortuner,2740000.0,2200.0,CNG,Manual,Female,Ahmedabad,4.0,10960000.0,2022
SAL101510,2022-03-02,Renault,Kiger,1032000.0,1497.0,Diesel,Manual,Female,Ahmedabad,2.0,2064000.0,2022
SAL103789,2021-01-09,Toyota,Fortuner,3446000.0,1197.0,Petrol,Manual,Male,Delhi,6.0,20676000.0,2021
SAL100192,2025-01-31,Kia,EV6,2331000.0,999.0,Diesel,Manual,Male,Ahmedabad,2.0,4662000.0,2025
SAL103124,2022-11-06,Kia,Carens,2046000.0,999.0,Diesel,Automatic,Male,Ahmedabad,3.0,6138000.0,2022
SAL100880,2020-05-29,MG,ZS EV,1578000.0,1198.0,Petrol,Manual,Female,Hyderabad,2.0,3156000.0,2020
SAL100741,2020-09-20,Toyota,Glanza,1544000.0,1198.0,CNG,Manual,Male,Bengaluru,3.0,4632000.0,2020
SAL103988,2024-08-29,Renault,Triber,604000.0,2500.0,Electric,Manual,Male,Bengaluru,1.0,604000.0,2024
SAL100818,2023-05-10,Skoda,Octavia,920000.0,1497.0,Diesel,Automatic,Male,Bengaluru,6.0,5520000.0,2023
SAL102510,2022-02-12,Maruti Suzuki,Alto,356000.0,1198.0,Diesel,Manual,Male,Bengaluru,2.0,712000.0,2022
SAL103431,2021-06-26,Mahindra,XUV300,2483000.0,1197.0,Petrol,Manual,Male,Lucknow,2.0,4966000.0,2021
SAL101394,2021-11-09,Honda,Amaze,1071000.0,1198.0,CNG,Automatic,Male,Lucknow,4.0,4284000.0,2021
SAL102151,2025-03-03,Kia,Carens,1095000.0,999.0,Petrol,Manual,Female,Mumbai,4.0,4380000.0,2025
SAL102133,2023-04-27,Hyundai,i20,1033000.0,2500.0,Diesel,Automatic,Female,Jaipur,2.0,2066000.0,2023
SAL100226,2024-12-14,Tata,Tigor,1662000.0,999.0,Diesel,Automatic,Male,Jaipur,4.0,6648000.0,2024
SAL100059,2025-03-06,Toyota,Fortuner,1611000.0,1197.0,Petrol,Manual,Male,Pune,3.0,4833000.0,2025
SAL103945,2020-12-07,Renault,Kwid,315000.0,1998.0,Petrol,Manual,Female,Ahmedabad,6.0,1890000.0,2020
SAL103559,2021-12-11,Mahindra,Thar,1527000.0,800.0,Petrol,Automatic,Male,Ahmedabad,2.0,3054000.0,2021
SAL100940,2025-05-11,Maruti Suzuki,Ertiga,547000.0,2200.0,Diesel,Manual,Male,Mumbai,6.0,3282000.0,2025
SAL102617,2022-04-30,Hyundai,Santro,724000.0,1497.0,Petrol,Manual,Male,Chennai,2.0,1448000.0,2022
SAL103916,2022-12-02,Toyota,Fortuner,2739000.0,800.0,Petrol,Manual,Male,Lucknow,3.0,8217000.0,2022
SAL102867,2020-07-12,Toyota,Fortuner,2825000.0,999.0,Diesel,Manual,Male,Delhi,4.0,11300000.0,2020
SAL102936,2023-06-16,Toyota,Urban Cruiser,2886000.0,2200.0,Petrol,Automatic,Male,Lucknow,1.0,2886000.0,2023
SAL100370,2025-07-06,Mahindra,XUV300,881000.0,999.0,Electric,Manual,Male,Ahmedabad,3.0,2643000.0,2025
SAL103703,2022-11-16,Honda,WR-V,1633000.0,1198.0,Petrol,Manual,Male,Ahmedabad,1.0,1633000.0,2022
SAL102924,2022-05-01,Renault,Triber,634000.0,800.0,Diesel,Manual,Male,Mumbai,5.0,3170000.0,2022
SAL100869,2025-02-03,Honda,Amaze,1741000.0,800.0,Petrol,Automatic,Male,Chennai,4.0,6964000.0,2025
SAL103200,2020-11-30,Maruti Suzuki,Dzire,798000.0,2500.0,Diesel,Manual,Male,Ahmedabad,4.0,3192000.0,2020
SAL101866,2024-10-25,Honda,WR-V,747000.0,1497.0,Petrol,Manual,Male,Pune,2.0,1494000.0,2024
SAL103994,2022-07-29,MG,Astor,2231000.0,800.0,Petrol,Manual,Male,Lucknow,6.0,13386000.0,2022
SAL101409,2022-01-10,Maruti Suzuki,Swift,1081000.0,800.0,Diesel,Manual,Male,Hyderabad,1.0,1081000.0,2022
SAL102898,2024-09-24,MG,ZS EV,2063000.0,1497.0,Petrol,Manual,Male,Ahmedabad,4.0,8252000.0,2024
SAL102317,2022-05-17,Tata,Tigor,852000.0,999.0,Diesel,Automatic,Male,Kolkata,5.0,4260000.0,2022
SAL100718,2024-07-26,Mahindra,XUV700,924000.0,1497.0,Electric,Manual,Female,Ahmedabad,6.0,5544000.0,2024
SAL101081,2024-04-09,Kia,EV6,952000.0,999.0,Petrol,Manual,Male,Ahmedabad,4.0,3808000.0,2024
SAL101259,2025-04-16,Skoda,Superb,2080000.0,1498.0,Petrol,Automatic,Male,Hyderabad,4.0,8320000.0,2025
SAL103473,2024-10-15,Toyota,Glanza,2659000.0,800.0,Hybrid,Manual,Male,Ahmedabad,4.0,10636000.0,2024
SAL102296,2021-08-24,Kia,Seltos,1172000.0,2200.0,Petrol,Automatic,Male,Kolkata,2.0,2344000.0,2021
SAL100448,2022-08-18,Honda,Jazz,1114000.0,999.0,Petrol,Manual,Male,Ahmedabad,4.0,4456000.0,2022
SAL101989,2024-01-11,Honda,Amaze,1502000.0,1498.0,Diesel,Manual,Male,Lucknow,3.0,4506000.0,2024
SAL103580,2022-03-15,Renault,Triber,735000.0,1198.0,CNG,Manual,Male,Kolkata,2.0,1470000.0,2022
SAL103176,2025-02-10,Hyundai,Santro,1197000.0,2200.0,Petrol,Manual,Male,Chennai,6.0,7182000.0,2025
SAL103456,2024-02-16,Honda,WR-V,1250000.0,1198.0,Petrol,Manual,Male,Mumbai,1.0,1250000.0,2024
SAL101548,2022-02-10,Renault,Triber,339000.0,800.0,Hybrid,Automatic,Female,Ahmedabad,2.0,678000.0,2022
SAL100593,2020-05-07,Hyundai,i10,815000.0,1498.0,Electric,Manual,Female,Lucknow,5.0,4075000.0,2020
SAL100958,2021-05-20,Honda,Jazz,883000.0,1497.0,Electric,Automatic,Male,Chennai,4.0,3532000.0,2021
SAL102497,2024-03-13,Honda,City,1652000.0,1198.0,Diesel,Manual,Male,Delhi,4.0,6608000.0,2024
SAL100293,2022-10-10,Tata,Harrier,804000.0,1998.0,Petrol,Manual,Male,Hyderabad,4.0,3216000.0,2022
SAL103447,2022-04-16,Skoda,Kushaq,2373000.0,1497.0,Diesel,Manual,Female,Chennai,6.0,14238000.0,2022
SAL102010,2022-05-25,Maruti Suzuki,Alto,330000.0,1497.0,Petrol,Manual,Female,Chennai,2.0,660000.0,2022
SAL102249,2023-06-08,Maruti Suzuki,Dzire,403000.0,1198.0,Petrol,Cvt,Male,Chennai,3.0,1209000.0,2023
SAL101698,2021-04-27,MG,Astor,3408000.0,1198.0,Petrol,Automatic,Female,Hyderabad,2.0,6816000.0,2021
SAL100330,2021-01-08,Kia,Carens,1405000.0,1198.0,Electric,Manual,Male,Kolkata,3.0,4215000.0,2021
SAL101197,2023-12-18,Mahindra,XUV300,2444000.0,2500.0,Diesel,Manual,Male,Delhi,5.0,12220000.0,2023
SAL103248,2025-06-12,Kia,Sonet,2280000.0,2500.0,Hybrid,Automatic,Female,Bengaluru,5.0,11400000.0,2025
SAL101207,2021-07-19,Kia,EV6,1558000.0,1497.0,Diesel,Manual,Male,Hyderabad,5000.0,7790000000.0,2021
SAL102992,2021-09-19,MG,Hector,2382000.0,2500.0,CNG,Manual,Male,Bengaluru,5.0,11910000.0,2021
SAL101958,2021-03-07,Honda,Jazz,1400000.0,2500.0,Petrol,Manual,Male,Mumbai,3.0,4200000.0,2021
SAL101785,2022-12-21,Skoda,Superb,2769000.0,1998.0,Diesel,Automatic,Male,Bengaluru,1.0,2769000.0,2022
SAL102336,2020-08-23,Toyota,Fortuner,1977000.0,1498.0,Diesel,Automatic,Male,Pune,1.0,1977000.0,2020
SAL100838,2023-07-27,Hyundai,i20,1097000.0,2200.0,Diesel,Manual,Male,Chennai,1.0,1097000.0,2023
SAL101496,2020-09-26,MG,Gloster,2549000.0,1497.0,Diesel,Manual,Male,Ahmedabad,3.0,7647000.0,2020
SAL102986,2021-11-16,Kia,Carens,888000.0,2200.0,Petrol,Manual,Male,Jaipur,3.0,2664000.0,2021
SAL100150,2021-12-07,Hyundai,Creta,1490000.0,800.0,Petrol,Manual,Male,Jaipur,5.0,7450000.0,2021
SAL101136,2023-11-22,Toyota,Urban Cruiser,3083000.0,1497.0,Petrol,Manual,Female,Bengaluru,4.0,12332000.0,2023
SAL101098,2022-04-23,MG,Gloster,2949000.0,2200.0,Petrol,Manual,Male,Kolkata,3.0,8847000.0,2022
SAL100904,2025-03-06,Hyundai,Verna,906000.0,1998.0,Petrol,Manual,Male,Mumbai,1.0,906000.0,2025
SAL103201,2022-07-03,Hyundai,Verna,1004000.0,800.0,Petrol,Manual,Female,Hyderabad,5.0,5020000.0,2022
SAL101602,2022-01-02,Hyundai,i20,672000.0,2500.0,Petrol,Manual,Female,Bengaluru,2.0,1344000.0,2022
SAL103354,2024-02-16,Honda,WR-V,907000.0,2200.0,Diesel,Manual,Female,Pune,4.0,3628000.0,2024
SAL103143,2025-04-07,Honda,Amaze,1292000.0,2200.0,Petrol,Manual,Male,Delhi,4.0,5168000.0,2025
SAL103145,2020-08-23,Hyundai,i10,842000.0,1197.0,Electric,Automatic,Male,Pune,1.0,842000.0,2020
SAL101630,2021-09-14,Renault,Kwid,981000.0,800.0,Petrol,Manual,Male,Pune,6.0,5886000.0,2021
SAL102538,2020-01-21,Skoda,Superb,2458000.0,1197.0,CNG,Automatic,Male,Hyderabad,5.0,12290000.0,2020
SAL101417,2021-06-28,Honda,Jazz,834000.0,1998.0,Petrol,Automatic,Female,Kolkata,5.0,4170000.0,2021
SAL103184,2023-05-27,Hyundai,Venue,1018000.0,1998.0,Diesel,Manual,Male,Bengaluru,2.0,2036000.0,2023
SAL100891,2020-05-11,Honda,City,1641000.0,1197.0,Petrol,Automatic,Male,Lucknow,5.0,8205000.0,2020
SAL103017,2021-10-01,Hyundai,Venue,885000.0,999.0,Diesel,Manual,Female,Chennai,6.0,5310000.0,2021
SAL102073,2021-04-17,Kia,Carens,2292000.0,999.0,Diesel,Manual,Male,Mumbai,5.0,11460000.0,2021
SAL100168,2020-12-16,Tata,Harrier,357000.0,2500.0,Electric,Manual,Male,Jaipur,5.0,1785000.0,2020
SAL102468,2021-04-24,Honda,Amaze,1223000.0,1998.0,Petrol,Manual,Male,Mumbai,3.0,3669000.0,2021
SAL102387,2025-03-14,Tata,Tigor,1142000.0,999.0,Petrol,Manual,Male,Mumbai,6.0,6852000.0,2025
SAL102188,2022-11-30,MG,ZS EV,2971000.0,1497.0,CNG,Manual,Male,Chennai,4.0,11884000.0,2022
SAL101942,2025-05-30,Skoda,Rapid,2527000.0,1497.0,Petrol,Automatic,Female,Bengaluru,2.0,5054000.0,2025
SAL101361,2024-11-25,Skoda,Kushaq,1263000.0,800.0,Electric,Automatic,Male,Jaipur,4.0,5052000.0,2024
SAL102734,2023-12-13,Mahindra,XUV700,2397000.0,2500.0,Petrol,Manual,Male,Delhi,4.0,9588000.0,2023
SAL100244,2024-08-22,Kia,Carens,826000.0,800.0,Diesel,Manual,Male,Kolkata,5.0,4130000.0,2024
SAL103271,2022-02-24,Tata,Altroz,314000.0,800.0,Petrol,Automatic,Male,Jaipur,2.0,628000.0,2022
SAL100912,2024-06-06,Kia,Sonet,1861000.0,1998.0,Petrol,Manual,Male,Bengaluru,1.0,1861000.0,2024
SAL101424,2023-01-07,Skoda,Octavia,2971000.0,800.0,Petrol,Manual,Male,Delhi,2.0,5942000.0,2023
SAL102474,2020-03-25,Renault,Duster,780000.0,2500.0,Hybrid,Automatic,Female,Hyderabad,4.0,3120000.0,2020
SAL103606,2023-09-06,MG,ZS EV,3064000.0,1497.0,Petrol,Manual,Male,Pune,1.0,3064000.0,2023
SAL103103,2024-02-08,Toyota,Fortuner,1915000.0,1497.0,Diesel,Automatic,Male,Lucknow,2.0,3830000.0,2024
SAL103929,2024-09-19,Kia,Carens,1005000.0,999.0,CNG,Manual,Female,Chennai,4.0,4020000.0,2024
SAL103229,2024-03-11,Kia,Seltos,1178000.0,1497.0,Hybrid,Manual,Male,Delhi,4.0,4712000.0,2024
SAL101639,2024-05-19,Maruti Suzuki,Baleno,1134000.0,1198.0,Petrol,Manual,Female,Kolkata,4.0,4536000.0,2024
SAL101260,2023-06-30,Toyota,Urban Cruiser,1453000.0,2500.0,Petrol,Manual,Male,Chennai,2.0,2906000.0,2023
SAL103806,2022-11-01,Tata,Safari,904000.0,2200.0,Petrol,Manual,Male,Bengaluru,3.0,2712000.0,2022
SAL101326,2025-05-23,Skoda,Rapid,1201000.0,800.0,Petrol,Manual,Female,Mumbai,3.0,3603000.0,2025
SAL100287,2025-02-16,Mahindra,Thar,1677000.0,2200.0,Petrol,Manual,Male,Jaipur,3.0,5031000.0,2025
SAL102480,2025-05-21,Honda,Jazz,1003000.0,800.0,CNG,Automatic,Male,Bengaluru,6.0,6018000.0,2025
SAL101799,2024-07-16,Kia,Seltos,821000.0,1197.0,Petrol,Automatic,Female,Bengaluru,5.0,4105000.0,2024
SAL102504,2022-01-30,Renault,Kwid,480000.0,1198.0,Electric,Automatic,Female,Delhi,5.0,2400000.0,2022
SAL102964,2024-01-08,Mahindra,Scorpio,2242000.0,1497.0,Hybrid,Manual,Female,Hyderabad,6.0,13452000.0,2024
SAL101943,2023-07-19,Honda,Jazz,1478000.0,999.0,Petrol,Manual,Female,Mumbai,4.0,5912000.0,2023
SAL102186,2025-01-09,MG,Hector,3178000.0,2200.0,Petrol,Manual,Female,Chennai,3.0,9534000.0,2025
SAL103048,2022-11-05,Renault,Duster,658000.0,1998.0,Diesel,Automatic,Female,Delhi,1.0,658000.0,2022
SAL100030,2023-05-13,Mahindra,XUV700,1794000.0,2200.0,Petrol,Automatic,Male,Ahmedabad,5.0,8970000.0,2023
SAL102437,2020-02-06,Renault,Duster,606000.0,1197.0,Diesel,Manual,Male,Mumbai,2.0,1212000.0,2020
SAL100216,2021-12-21,Maruti Suzuki,Swift,593000.0,800.0,Electric,Manual,Male,Kolkata,1.0,593000.0,2021
SAL100583,2020-10-04,Honda,WR-V,1062000.0,1998.0,CNG,Manual,Male,Delhi,6.0,6372000.0,2020
SAL101853,2021-10-01,Mahindra,Scorpio,2224000.0,800.0,Petrol,Manual,Male,Delhi,3.0,6672000.0,2021
SAL103915,2022-02-18,Honda,Amaze,1135000.0,1197.0,Petrol,Manual,Male,Kolkata,5.0,5675000.0,2022
SAL103967,2022-09-21,Mahindra,Scorpio,772000.0,2500.0,Petrol,Manual,Female,Jaipur,3.0,2316000.0,2022
SAL102745,2022-06-28,Renault,Kiger,1003000.0,1497.0,Petrol,Manual,Female,Mumbai,2.0,2006000.0,2022
SAL100458,2021-12-13,Mahindra,XUV300,801000.0,1998.0,Diesel,Manual,Male,Delhi,5.0,4005000.0,2021
SAL100529,2023-08-12,Honda,WR-V,1651000.0,999.0,Petrol,Automatic,Male,Bengaluru,2.0,3302000.0,2023
SAL103808,2022-08-04,Maruti Suzuki,Celerio,345000.0,1497.0,Petrol,Manual,Male,Jaipur,3.0,1035000.0,2022
SAL102328,2024-01-21,Skoda,Superb,2200000.0,1998.0,CNG,Automatic,Male,Chennai,4.0,8800000.0,2024
SAL100070,2025-05-04,Skoda,Octavia,2499000.0,2200.0,Petrol,Manual,Male,Hyderabad,6.0,14994000.0,2025
SAL100697,2020-01-28,MG,ZS EV,2453000.0,1998.0,Diesel,Manual,Male,Ahmedabad,6.0,14718000.0,2020
SAL102258,2025-02-11,Skoda,Kushaq,1497000.0,1497.0,Petrol,Automatic,Male,Jaipur,1.0,1497000.0,2025
SAL102469,2020-02-21,Maruti Suzuki,Ertiga,789000.0,1497.0,Petrol,Manual,Male,Mumbai,2.0,1578000.0,2020
SAL102872,2023-08-12,Kia,Sonet,2317000.0,1498.0,Petrol,Automatic,Male,Lucknow,6.0,13902000.0,2023
SAL102496,2024-07-21,Tata,Safari,1108000.0,800.0,Petrol,Manual,Female,Pune,5.0,5540000.0,2024
SAL103054,2025-01-09,Honda,Amaze,1422000.0,1998.0,Diesel,Manual,Male,Hyderabad,4.0,5688000.0,2025
SAL103577,2021-04-01,Kia,EV6,1632000.0,1498.0,Diesel,Automatic,Female,Lucknow,3.0,4896000.0,2021
SAL101167,2022-01-29,Skoda,Rapid,1916000.0,2500.0,Petrol,Automatic,Male,Ahmedabad,5.0,9580000.0,2022
SAL100164,2025-04-19,Tata,Nano,426000.0,1197.0,Diesel,Manual,Male,Delhi,1.0,426000.0,2025
SAL103812,2021-03-12,Mahindra,Thar,1108000.0,2500.0,Petrol,Automatic,Female,Kolkata,1.0,1108000.0,2021
SAL100711,2020-08-30,Hyundai,Santro,1115000.0,2200.0,Petrol,Manual,Male,Mumbai,1.0,1115000.0,2020
SAL101947,2023-08-19,Maruti Suzuki,Wagon R,433000.0,999.0,Petrol,Automatic,Female,Kolkata,5.0,2165000.0,2023
SAL100879,2023-08-11,Renault,Kiger,500000.0,1498.0,Petrol,Manual,Female,Ahmedabad,3.0,1500000.0,2023
SAL102426,2022-10-31,Hyundai,Venue,539000.0,1197.0,Hybrid,Automatic,Male,Mumbai,2.0,1078000.0,2022
SAL103198,2025-07-15,Mahindra,Bolero,885000.0,2200.0,Hybrid,Manual,Female,Pune,3.0,2655000.0,2025
SAL102459,2023-07-17,Kia,EV6,1483000.0,1998.0,Petrol,Manual,Male,Chennai,6.0,8898000.0,2023
SAL103119,2024-06-25,Maruti Suzuki,Baleno,493000.0,800.0,Petrol,Automatic,Male,Mumbai,4.0,1972000.0,2024
SAL102174,2020-06-26,Mahindra,XUV300,1109000.0,1998.0,Petrol,Automatic,Female,Jaipur,5000.0,5545000000.0,2020
SAL100967,2025-03-14,Toyota,Innova,1532000.0,1998.0,Petrol,Automatic,Male,Delhi,1.0,1532000.0,2025
SAL100668,2021-11-27,Mahindra,Bolero,1036000.0,2500.0,CNG,Manual,Female,Ahmedabad,2.0,2072000.0,2021
SAL103236,2024-01-31,Honda,Amaze,942000.0,800.0,Diesel,Manual,Female,Bengaluru,3.0,2826000.0,2024
SAL100563,2021-10-09,Tata,Harrier,320000.0,1498.0,Petrol,Manual,Female,Bengaluru,3.0,960000.0,2021
SAL100321,2022-04-01,Renault,kwid,943000.0,1497.0,Diesel,Manual,Male,Ahmedabad,3.0,2829000.0,2022
SAL102997,2025-06-02,MG,Hector,1774000.0,1498.0,Petrol,Manual,Male,Kolkata,3.0,5322000.0,2025
